Faculty,Course,Semester,Day,Time,Building,Room
מחלקה המחלקה לכימיה,84273-02,א' - 2.00,ב',1400 - 1600,סטודנטים-105,101
מחלקה המחלקה לכימיה,84273-03,א' - 2.00,ג',1600 - 1800,סטודנטים-105,1
מחלקה המחלקה לכימיה,84291-01,ב' - 2.00,א',1200 - 1400,טבע-211,112
מחלקה המחלקה לכימיה,84291-02,ב' - 2.00,א',1700 - 1900,טבע 211-2,22
מחלקה המחלקה לכימיה,84291-03,ב' - 2.00,ד',1300 - 1500,טבע 211-2,22
מחלקה המחלקה לכימיה,84291-04,ב' - 2.00,ה',0900 - 1100,טבע 211-2,22
מחלקה המחלקה לכימיה,84291-05,ב' - 2.00,א',0900 - 1100,טבע 211-2,22
מחלקה המחלקה לכימיה,84294-01,ב' - 2.00,ג',1000 - 1200,סטודנטים-102,2
מחלקה המחלקה לכימיה,84296-01,ב' - 2.00,ה',1700 - 1900,סטודנטים-105,106
"פרטי קורס : שעות מחלקה
קוד קורס 84299-01
שם קורס באנגלית Departmental Hours
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש ש.מחלקה
מרצה מחלקה מרצי
שעות סמסטר א' - 4.00
סמסטר ב' - 4.00
נ""ז 0.00
הערה
יום ב',ג'
שעה 18:00 - 20:00
18:00 - 20:00
בניין
חדר מחלקה
טבע-211
חדר
999
112
אפיונים מודל - אתר מלווה קורס
פרונטלי
תאריכי בחינות",84299-01,"א' - 4.00
 ב' - 4.00","ב',ג'","1800 - 2000
1800 - 2000","חדר מחלקה
טבע-211",מחלקה
מחלקה המחלקה לכימיה,84301-01,א' - 2.00,א',1200 - 1400,משפטים-305,6
מחלקה המחלקה לכימיה,84301-02,א' - 1.00,א',1800 - 1900,סטודנטים-105,101
מחלקה המחלקה לכימיה,84301-03,א' - 1.00,ג',1000 - 1100,סטודנטים-105,102
מחלקה המחלקה לכימיה,84302-01,ב' - 2.00,ג',1200 - 1400,סטודנטים-105,2
מחלקה המחלקה לכימיה,84302-02,ב' - 1.00,ג',1000 - 1100,טבע-211,112
מחלקה המחלקה לכימיה,84307-01,א' - 2.00,ה',1200 - 1400,סטודנטים-105,102
מחלקה המחלקה לכימיה,84307-02,א' - 1.00,ב',0800 - 0900,טבע-211,112
מחלקה המחלקה לכימיה,84307-03,א' - 1.00,ד',0900 - 1000,סטודנטים-105,101
מחלקה המחלקה לכימיה,84309-01,ב' - 2.00,ד',1400 - 1600,סטודנטים-105,2
מחלקה המחלקה לכימיה,84309-02,ב' - 1.00,א',1100 - 1200,טבע-211,112
מחלקה המחלקה לכימיה,84310-01,א' - 2.00,ג',1400 - 1600,סטודנטים-105,105
מחלקה המחלקה לכימיה,84310-02,א' - 1.00,ג',1700 - 1800,סטודנטים-102,4
מחלקה המחלקה לכימיה,84313-01,א' - 2.00,ה',0800 - 1000,טבע-207,1
מחלקה המחלקה לכימיה,84314-01,ב' - 4.00,ד',0800 - 1200,מעבדה,999
מחלקה המחלקה לכימיה,84314-02,ב' - 4.00,ד',0800 - 1200,מעבדה,999
מחלקה המחלקה לכימיה,84318-01,א' - 2.00,ב',1600 - 1800,סטודנטים-105,104
מחלקה המחלקה לכימיה,84318-02,א' - 1.00,ג',1600 - 1700,משפטים-304,3
מחלקה המחלקה לכימיה,84319-01,ב' - 2.00,א',1600 - 1800,סטודנטים-102,4
מחלקה המחלקה לכימיה,84326-01,א' - 3.00,"ב',ג'","1300 - 1400
1200 - 1400","סטודנטים-102
טבע-211","4
112"
מחלקה המחלקה לכימיה,84326-02,א' - 2.00,ג',0800 - 1000,סטודנטים-105,1
מחלקה המחלקה לכימיה,84326-03,א' - 2.00,ה',1000 - 1200,סטודנטים-105,2
מחלקה המחלקה לכימיה,84328-01,ב' - 2.00,ב',0800 - 1000,טבע-211,112
מחלקה המחלקה לכימיה,84328-02,ב' - 2.00,ב',1000 - 1200,טבע 211-2,22
מחלקה המחלקה לכימיה,84328-03,ב' - 2.00,ב',1600 - 1800,טבע 211-2,22
מחלקה המחלקה לכימיה,84330-01,א' - 2.00,א',1000 - 1200,טבע 211-2,22
מחלקה המחלקה לכימיה,84330-02,א' - 2.00,ג',1500 - 1700,טבע 211-2,22
מחלקה המחלקה לכימיה,84347-01,א' - 4.00,א',1400 - 1800,מעבדה,999
מחלקה המחלקה לכימיה,84347-02,א' - 4.00,ב',0900 - 1300,מעבדה,999
מחלקה המחלקה לכימיה,84347-03,א' - 4.00,ה',1400 - 1800,מעבדה,999
מחלקה המחלקה לכימיה,84354-01,א' - 2.00,א',1000 - 1200,סטודנטים-105,104
מחלקה המחלקה לכימיה,84354-02,א' - 1.00,א',0900 - 1000,סטודנטים-105,104
מחלקה המחלקה לכימיה,84357-01,א' - 2.00,א',1600 - 1800,סטודנטים-102,4
מחלקה המחלקה לכימיה,84360-01,א' - 4.00,"ד',ה'","1200 - 1400
1000 - 1200",סטודנטים-105,"103
102"
מחלקה המחלקה לכימיה,84360-02,א' - 1.00,ה',1400 - 1500,סטודנטים-105,1
מחלקה המחלקה לכימיה,84361-01,ב' - 4.00,"א',ג'","1200 - 1400
1400 - 1600","סטודנטים-102
סטודנטים-105","4
2"
מחלקה המחלקה לכימיה,84364-01,א' - 2.00,ד',1400 - 1600,סטודנטים-102,4
מחלקה המחלקה לכימיה,84367-01,א' - 2.00,ג',1400 - 1600,סטודנטים-105,103
מחלקה המחלקה לכימיה,84375-01,"א' - 4.00
 ב' - 4.00","ב',א'","0900 - 1300
1000 - 1400",מעבדה,999
מחלקה המחלקה לכימיה,84379-01,א' - 4.00,ד',1200 - 1600,מעבדה,999
"פרטי קורס : שעות מחלקה
קוד קורס 84399-01
שם קורס באנגלית Departmental Hours
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש ש.מחלקה
מרצה מחלקה מרצי
שעות סמסטר א' - 2.00
סמסטר ב' - 2.00
נ""ז 0.00
הערה
יום ג',ב'
שעה 18:00 - 20:00
18:00 - 20:00
בניין
טבע-211
חדר מחלקה
חדר
112
999
אפיונים מודל - אתר מלווה קורס
פרונטלי
תאריכי בחינות",84399-01,"א' - 2.00
 ב' - 2.00","ג',ב'","1800 - 2000
1800 - 2000","טבע-211
חדר מחלקה",מחלקה
מחלקה המחלקה לכימיה,84452-01,ב' - 2.00,ב',1400 - 1600,טבע-203,226
מחלקה המחלקה לכימיה,84452-02,ב' - 2.00,ב',1400 - 1600,טבע-203,226
מחלקה המחלקה לכימיה,84453-01,ב' - 2.00,ב',1400 - 1600,מ.ישראל-502,7
מחלקה המחלקה לכימיה,84453-02,ב' - 2.00,ב',1400 - 1600,מ.ישראל-502,7
מחלקה המחלקה לכימיה,84454-01,ב' - 2.00,ב',1400 - 1600,יהדות-403,66
מחלקה המחלקה לכימיה,84454-02,ב' - 2.00,ב',1400 - 1600,יהדות-403,66
מחלקה המחלקה לכימיה,84455-01,ב' - 2.00,ב',1400 - 1600,יהדות-404,68
מחלקה המחלקה לכימיה,84455-02,ב' - 2.00,ב',1400 - 1600,יהדות-404,68
מחלקה המחלקה לכימיה,84457-01,ב' - 2.00,ב',1400 - 1600,סטודנטים-105,2
מחלקה המחלקה לכימיה,84500-01,ב' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84502-01,א' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84508-01,ב' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84536-01,א' - 2.00,ו',1000 - 1200,נלמד בזום,999
מחלקה המחלקה לכימיה,84629-01,ב' - 2.00,ו',1000 - 1200,נלמד בזום,999
מחלקה המחלקה לכימיה,84635-01,ב' - 3.00,ד',1400 - 1700,טבע-203,226
מחלקה המחלקה לכימיה,84638-01,א' - 2.00,ה',1200 - 1400,סטודנטים-105,2
מחלקה המחלקה לכימיה,84639-01,ב' - 2.00,ה',0800 - 1000,טבע-211,112
מחלקה המחלקה לכימיה,84641-01,ב' - 2.00,ה',1600 - 1800,טבע-211,112
מחלקה המחלקה לכימיה,84642-01,א' - 2.00,א',1400 - 1600,טבע 211-2,22
מחלקה המחלקה לכימיה,84642-02,א' - 2.00,א',1600 - 1800,טבע 211-2,22
מחלקה המחלקה לכימיה,84642-03,א' - 2.00,ג',0900 - 1100,טבע 211-2,22
מחלקה המחלקה לכימיה,84645-01,ב' - 2.00,ב',1200 - 1400,סטודנטים-105,6
מחלקה המחלקה לכימיה,84454-01,ב' - 2.00,ב',1400 - 1600,יהדות-403,66
מחלקה המחלקה לכימיה,84454-02,ב' - 2.00,ב',1400 - 1600,יהדות-403,66
מחלקה המחלקה לכימיה,84455-01,ב' - 2.00,ב',1400 - 1600,יהדות-404,68
מחלקה המחלקה לכימיה,84455-02,ב' - 2.00,ב',1400 - 1600,יהדות-404,68
מחלקה המחלקה לכימיה,84457-01,ב' - 2.00,ב',1400 - 1600,סטודנטים-105,2
מחלקה המחלקה לכימיה,84500-01,ב' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84502-01,א' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84508-01,ב' - 4.00,ו',"0800 - 1000
1200 - 1400",נלמד בזום,999
מחלקה המחלקה לכימיה,84536-01,א' - 2.00,ו',1000 - 1200,נלמד בזום,999
מחלקה המחלקה לכימיה,84629-01,ב' - 2.00,ו',1000 - 1200,נלמד בזום,999
מחלקה המחלקה לכימיה,84635-01,ב' - 3.00,ד',1400 - 1700,טבע-203,226
מחלקה המחלקה לכימיה,84638-01,א' - 2.00,ה',1200 - 1400,סטודנטים-105,2
מחלקה המחלקה לכימיה,84639-01,ב' - 2.00,ה',0800 - 1000,טבע-211,112
מחלקה המחלקה לכימיה,84641-01,ב' - 2.00,ה',1600 - 1800,טבע-211,112
מחלקה המחלקה לכימיה,84642-01,א' - 2.00,א',1400 - 1600,טבע 211-2,22
מחלקה המחלקה לכימיה,84642-02,א' - 2.00,א',1600 - 1800,טבע 211-2,22
מחלקה המחלקה לכימיה,84642-03,א' - 2.00,ג',0900 - 1100,טבע 211-2,22
מחלקה המחלקה לכימיה,84645-01,ב' - 2.00,ב',1200 - 1400,סטודנטים-105,6
מחלקה המחלקה לכימיה,84645-02,ב' - 2.00,ג',1200 - 1400,סטודנטים-102,4
מחלקה המחלקה לכימיה,84703-01,"א' - 1.00
 ב' - 1.00","פרטי קורס  קולוקוו מחלקתי
קוד קורס 84703-01
שם קורס באנגלית Departmental Colloquium
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש קולוקו חובה
מרצה ד""ר ליאל ספיר
שעות סמסטר א' - 1.00
סמסטר ב' - 1.00
נ""ז 2.00
הערה
 ג'
שעה 1100 - 1200
בניין
חדר מחלקה
חדר
999
אפיונים מודל - אתר מלווה קורס
תאריכי בחינות",1100 - 1200,חדר מחלקה,מחלקה
מחלקה המחלקה לכימיה,84706-01,"א' - 1.00
 ב' - 1.00","פרטי קורס  קולוקו מחלקתי
קוד קורס 84706-01
שם קורס באנגלית Departmental Colloquium
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש קולוקו חובה
מרצה ד""ר ליאל ספיר
שעות סמסטר א' - 1.00
סמסטר ב' - 1.00
נ""ז 2.00
הערה
 ג'
שעה 1100 - 1200
בניין
חדר מחלקה
חדר
999
אפיונים מודל - אתר מלווה קורס
תאריכי בחינות",1100 - 1200,חדר מחלקה,מחלקה
מחלקה המחלקה לכימיה,84717-01,ב' - 1.00,"פרטי קורס  קולוקוו מחלקתי
קוד קורס 84717-01
שם קורס באנגלית Departmental Colloquium
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש קולוקו חובה
מרצה ד""ר אור איבגי
שעות סמסטר ב' - 1.00
נ""ז 1.00
הערה
 ג'
שעה 1100 - 1200
בניין
טבע-211
חדר
112
אפיונים מודל - אתר מלווה קורס
פרונטלי
תאריכי בחינות",1100 - 1200,טבע-211,112
מחלקה המחלקה לכימיה,84718-01,א' - 1.00,"פרטי קורס  קולוקוו מחלקתי
קוד קורס 84718-01
שם קורס באנגלית Departmental Colloquium
מחלקה המחלקה לכימיה
פקולטה מדעים מדויקים
סוג מפגש קולוקו חובה
מרצה ד""ר אור איבגי
שעות סמסטר א' - 1.00
נ""ז 1.00
הערה
 ג'
שעה 1100 - 1200
בניין
טבע-211
חדר
112
אפיונים מודל - אתר מלווה קורס
פרונטלי
תאריכי בחינות",1100 - 1200,טבע-211,112
מחלקה המחלקה לכימיה,84736-01,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-102,4
מחלקה המחלקה לכימיה,84736-02,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-102,4
מחלקה המחלקה לכימיה,84746-01,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,101
מחלקה המחלקה לכימיה,84746-02,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,101
מחלקה המחלקה לכימיה,84756-01,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,102
מחלקה המחלקה לכימיה,84756-02,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,102
מחלקה המחלקה לכימיה,84781-01,א' - 2.00,ה',1000 - 1200,סטודנטים-105,101
מחלקה המחלקה לכימיה,84786-01,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,2
מחלקה המחלקה לכימיה,84786-02,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,2
מחלקה המחלקה לכימיה,84796-01,"א' - 2.00
 ב' - 2.00",ב',1000 - 1200,סטודנטים-105,103
מחלקה המחלקה לכימיה,84833-01,א' - 2.00,ג',1200 - 1400,מ.ישראל-605,13
מחלקה המחלקה לכימיה,84833-02,א' - 1.00,ג',1400 - 1500,מ.ישראל-605,13
מחלקה המחלקה לכימיה,84833-03,א' - 1.00,א',0800 - 0900,חדר מחלקה,מחלקה
מחלקה המחלקה לכימיה,84846-01,א' - 2.00,ד',1200 - 1400,סטודנטים-105,4
מחלקה המחלקה לכימיה,84848-01,ב' - 2.00,ג',1400 - 1600,סטודנטים-105,1
מחלקה המחלקה לכימיה,84850-01,א' - 2.00,ב',1400 - 1600,סטודנטים-105,1
מחלקה המחלקה לכימיה,84850-02,א' - 1.00,ד',0800 - 0900,סטודנטים-105,101
מחלקה המחלקה לכימיה,84857-01,ב' - 2.00,ה',1200 - 1400,טבע-211,112
מחלקה המחלקה לכימיה,84859-01,א' - 2.00,ד',1400 - 1600,סטודנטים-105,102
מחלקה המחלקה לכימיה,84887-01,ב' - 2.00,ב',1200 - 1400,סטודנטים-105,5
מחלקה המחלקה לכימיה,84895-01,ב' - 2.00,ג',1600 - 1800,סטודנטים-102,4
מחלקה המחלקה לכימיה,84895-02,ב' - 1.00,ג',0900 - 1000,טבע-211,112
מחלקה המחלקה לכימיה,84901-01,ב' - 2.00,א',1400 - 1600,סטודנטים-105,102
מחלקה המחלקה לכימיה,84913-01,א' - 2.00,ד',1000 - 1200,מ.ישראל-605,11
מחלקה המחלקה לכימיה,84923-01,ב' - 2.00,ה',1000 - 1200,טבע-211,112
מחלקה המחלקה לכימיה,84947-01,ב' - 2.00,ה',1400 - 1600,טבע-211,112
מחלקה המחלקה לכימיה,84967-01,א' - 2.00,א',1200 - 1400,סטודנטים-105,1
מחלקה המחלקה לכימיה,84974-01,א' - 2.00,ה',1600 - 1800,טבע-211,112
מחלקה המחלקה לכימיה,84985-01,א' - 2.00,ה',1400 - 1600,סטודנטים-105,2
מחלקה המחלקה לכימיה,84992-01,א' - 2.00,ד',1400 - 1600,טבע 211-2,22
מחלקה המחלקה לכימיה,84996-01,ב' - 2.00,א',1000 - 1200,טבע-203,226
מחלקה המחלקה לפיזיקה,86112-01,א' - 2.00,ד',1200 - 1400,משפטים-306,111
מחלקה המחלקה לפיזיקה,86115-01,א' - 4.00,"ב',ה'","1600 - 1800
1000 - 1200",טבע-202,301
מחלקה המחלקה לפיזיקה,86115-02,א' - 2.00,ב',1400 - 1600,סטודנטים-105,2
מחלקה המחלקה לפיזיקה,86115-03,א' - 2.00,ה',1200 - 1400,טבע-202,301
מחלקה המחלקה לפיזיקה,86115-04,א' - 4.00,ה',1600 - 2000,טבע-203,221
מחלקה המחלקה לפיזיקה,86115-05,א' - 2.00,ה',2000 - 2200,טבע-203,221
מחלקה המחלקה לפיזיקה,86115-06,א' - 2.00,ה',2000 - 2200,טבע-202,301
מחלקה המחלקה לפיזיקה,86115-07,א' - 4.00,ה',1800 - 2100,משפטים-304,3
מחלקה המחלקה לפיזיקה,86115-08,א' - 2.00,ה',1600 - 1800,סטודנטים-105,106
מחלקה המחלקה לפיזיקה,86115-09,א' - 2.00,ב',1800 - 2000,נלמד בזום,999
מחלקה המחלקה לפיזיקה,86120-01,ב' - 4.00,"א',ב'","1600 - 1800
1600 - 1800","משפטים-304
סטודנטים-105","3
61"
מחלקה המחלקה לפיזיקה,86120-02,ב' - 2.00,ד',1100 - 1300,טבע-202,301
מחלקה המחלקה לפיזיקה,86120-03,ב' - 2.00,ד',1800 - 2000,טבע-203,226
מחלקה המחלקה לפיזיקה,86120-04,ב' - 4.00,ה',1600 - 2000,טבע-203,221
מחלקה המחלקה לפיזיקה,86120-05,ב' - 2.00,ה',2000 - 2200,טבע-203,221
מחלקה המחלקה לפיזיקה,86120-06,ב' - 2.00,ה',2000 - 2200,טבע-202,301
מחלקה המחלקה לפיזיקה,86120-07,ב' - 4.00,ה',1500 - 1900,סטודנטים-105,61
מחלקה המחלקה לפיזיקה,86120-08,ב' - 2.00,ה',1900 - 2100,סטודנטים-105,61
מחלקה המחלקה לפיזיקה,86120-09,ב' - 4.00,"א',ב'","1200 - 1400
1300 - 1500",סטודנטים-105,"61
1"
מחלקה המחלקה לפיזיקה,86120-10,ב' - 2.00,ה',1600 - 1800,סטודנטים-105,103
מחלקה המחלקה לפיזיקה,86129-01,א' - 2.00,ג',1500 - 1700,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-02,א' - 2.00,ג',1700 - 1900,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-03,א' - 2.00,ג',1900 - 2100,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-04,ב' - 2.00,ד',0900 - 1100,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-05,ב' - 2.00,ד',1100 - 1300,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-06,ב' - 2.00,א',1800 - 2000,טבע-202,202
מחלקה המחלקה לפיזיקה,86129-07,ב' - 2.00,א',1800 - 2000,מעבדה,999
מחלקה המחלקה לפיזיקה,86147-01,א' - 4.00,"א',ד'","1200 - 1400
1400 - 1600",טבע-202,301
מחלקה המחלקה לפיזיקה,86147-02,א' - 2.00,א',1000 - 1200,טבע-202,301
מחלקה המחלקה לפיזיקה,86147-03,א' - 2.00,ב',1000 - 1200,סטודנטים-105,3
